iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787505554	1	practice	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	38324	{"safe":["A2","B2"],"unsafe":[]}	C2	C2	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787578622	3	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	34657	{"safe":["A1","A3","C1"],"unsafe":[]}	B1	B1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787619909	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	19954	{"safe":["A1","B1"],"unsafe":[]}	C1	C1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787687754	7	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	20022	{"safe":["A1","B1","C2"],"unsafe":[]}	C1	C1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787720761	9	blocked	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	13515	{"safe":["B3"],"unsafe":[]}	C3	C3	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787738566	9	blocked	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	31320	{"safe":["B3","C3"],"unsafe":[]}	A3	A3	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787778854	11	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	18907	{"safe":["B3"],"unsafe":[]}	C3	C3	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787794230	11	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	34283	{"safe":["B3"],"unsafe":["C3"]}	C1	C1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787808152	11	random	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	48205	{"safe":["B3","C1"],"unsafe":["C3"]}	A1	A1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787819629	11	random	4	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	59682	{"safe":["B3","C1","A1"],"unsafe":["C3"]}	B1	B1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787870859	13	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	12368	{"safe":["A3"],"unsafe":[]}	A2	A2	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787879072	13	pragmatic	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	20582	{"safe":["A3","A2"],"unsafe":[]}	A1	A1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787926544	15	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	12329	{"safe":["B1","B2","C1"],"unsafe":[]}	A1	A1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550787991315	17	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	31171	{"safe":[],"unsafe":[]}	A2	A2,A3	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550788003766	17	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	43623	{"safe":["A2","A3"],"unsafe":[]}	A1	A1	answer
testing	7163-e9dfd122-321f-4758-acf7-10d1ce3667cb	1550788036820	19	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	13506	{"safe":["A1","A3","B2"],"unsafe":[]}	A2	A2	answer
