iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550773934438	0	practice	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	31261	{"safe":["A2","B2"],"unsafe":[]}	C2	C2	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774060247	2	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	48903	{"safe":["A2","A3","B2","B3","C1"],"unsafe":[]}	B1	B1	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774073886	2	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	62544	{"safe":["A2","A3","B2","B3","C1"],"unsafe":["B1"]}	A1	A1	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774144398	4	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	12288	{"safe":["A1","A3","C1","C3"],"unsafe":[]}	A2	A2	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774186032	6	empty	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	22608	{"safe":[],"unsafe":[]}	B1	B1	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774206095	6	empty	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	42672	{"safe":["B1"],"unsafe":[]}	A1	A1	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774215551	6	empty	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	52129	{"safe":["B1","A1"],"unsafe":[]}	C1	C1	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774273134	8	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	16935	{"safe":["A1","C1","C2"],"unsafe":[]}	C3	C3	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774306837	10	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	11117	{"safe":["A1","B3","C2"],"unsafe":[]}	B1	B1	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774324975	10	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	29251	{"safe":["A1","B3","C2"],"unsafe":["B1"]}	B2	B2	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774336812	10	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	41092	{"safe":["A1","B3","C2","B2"],"unsafe":["B1"]}	A2	A2	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774407882	12	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	13081	{"safe":["A3","B1"],"unsafe":[]}	B2	B2	answer
testing	6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7	1550774414422	12	random	2	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	19624	{"safe":["A3","B1","B2"],"unsafe":[]}	B3	B3	answer
