iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550773855091	0	practice	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	54849	{"safe":["A2","A3"],"unsafe":[]}	A1	A1	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550773904745	2	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	29937	{"safe":["A2","B3","C3"],"unsafe":[]}	B1	B1	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550773924920	2	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	50111	{"safe":["A2","B3","C3"],"unsafe":["B1"]}	C2	C1,C2	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550773979723	4	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	16218	{"safe":["B2","C1"],"unsafe":[]}	A1	A1,A2	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774011871	4	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	48365	{"safe":["B2","C1","A1","A2"],"unsafe":[]}	C2	B1,C2	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774057019	6	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	21330	{"safe":["A3","C2"],"unsafe":[]}	C1	C1,C3	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774113515	8	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	11041	{"safe":["A3","B2","B3"],"unsafe":[]}	C3	C3	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774153463	10	blocked	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	16879	{"safe":["B1"],"unsafe":[]}	C1	A1,C1	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774201835	12	empty	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	12729	{"safe":[],"unsafe":[]}	A2	A1,A2	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774211492	12	empty	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	22386	{"safe":["A2","A1"],"unsafe":[]}	A3	A3	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774273197	14	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	9103	{"safe":["C1","C2"],"unsafe":[]}	C3	C3	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774304057	16	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	10298	{"safe":["B1","B3","C1"],"unsafe":[]}	B2	B2	answer
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774340671	18	pragmatic	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	15928	{"safe":["C3"],"unsafe":[]}	C1	C1,C2	answer
