iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789496921	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	21230	{"safe":["A1","B1"],"unsafe":[]}	C1	C1	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789587859	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	39987	{"safe":["B2","C1","C3"],"unsafe":[]}	A1	A1,A2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789609774	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	61902	{"safe":["B2","C1","C3","A1","A2"],"unsafe":[]}	B1	B1,C2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789678583	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	22581	{"safe":["A3","B1","C1"],"unsafe":[]}	B2	B2,B3	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789725619	7	blocked	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	19912	{"safe":["A2"],"unsafe":[]}	C2	B2,C2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789752813	7	blocked	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	47106	{"safe":["A2","C2"],"unsafe":["B2"]}	B1	A1,B1	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789775481	7	blocked	3	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	69771	{"safe":["A2","C2","B1"],"unsafe":["B2","A1"]}	B3	A3,B3	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789785151	7	blocked	4	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	79446	{"safe":["A2","C2","B1","B3","A3"],"unsafe":["B2","A1"]}	C3	C3	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789829389	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	22225	{"safe":["A1","A2"],"unsafe":[]}	B2	B1,B2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789847729	9	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	40565	{"safe":["A1","A2"],"unsafe":["B2","B1"]}	B3	A3,B3	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789856106	9	random	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	48941	{"safe":["A1","A2","B3","A3"],"unsafe":["B2","B1"]}	C3	C3	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789949489	11	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	20481	{"safe":["A1","B3","C2"],"unsafe":[]}	B1	B1,B2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789969534	11	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	40526	{"safe":["A1","B3","C2","B1","B2"],"unsafe":[]}	C1	A2,C1	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790010180	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	21234	{"safe":["A1","B3","C3"],"unsafe":[]}	B2	B1,B2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790038663	13	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	49707	{"safe":["A1","B3","C3","B2"],"unsafe":["B1"]}	C2	A2,C2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790049300	13	random	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	60358	{"safe":["A1","B3","C3","B2","A2"],"unsafe":["B1","C2"]}	A3	A3	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790104489	15	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	19966	{"safe":["A2","A3","B2","C1","C3"],"unsafe":[]}	A1	A1,B1	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790142359	17	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	16805	{"safe":["A1"],"unsafe":[]}	A2	A2,A3	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790195014	19	empty	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	19331	{"safe":[],"unsafe":[]}	B1	B1,B2	answer
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790205663	19	empty	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	29927	{"safe":["B1","B2"],"unsafe":[]}	B3	B3	answer
